"","location","measure","mean","min","max","median","mean_rank","max_rank"
"727","Somchair","PAHs",6.55,6.55,6.55,6.55,4,4
"728","Somchair","PCB 101",0.00166666666666667,0.001,0.002,0.002,2,2
"729","Somchair","PCB 118",0.002,0.002,0.002,0.002,1,1
"730","Somchair","PCB 138",0.00166666666666667,0.001,0.002,0.002,4,2
"731","Somchair","PCB 153",0.00166666666666667,0.001,0.002,0.002,4,1
"732","Somchair","PCB 180",0.00166666666666667,0.001,0.002,0.002,4,3
"733","Somchair","PCB 28",0.001,0.001,0.001,0.001,2,2
"734","Somchair","PCB 52",0.001,0.001,0.001,0.001,2,2
"735","Somchair","Pentachlorobenzene",0.004,0.004,0.004,0.004,1,1
"736","Somchair","Petroleum hydrocarbons",1.34167142857143,0,34,0.045,1,2
"737","Somchair","Phenanthrene",0.005,0.005,0.005,0.005,1,1
"738","Somchair","Potassium",4.93073684210526,1.4,15.4,4.2,4,3
"739","Somchair","Selenium",1.16842857142857,0.036,3.5,0.85,1,1
"740","Somchair","Silica (SiO2)",7.2909156626506,1.9,16.8,6.78,3,7
"741","Somchair","Simazine",0.09916,0.014,0.281,0.073,7,7
"742","Somchair","Sodium",39.1083157894737,18.4,81.7,36.4,3,5
"743","Somchair","Sulfides",0.0612,0.015,0.1,0.034,5,1
"744","Somchair","Sulphates",60.2717647,22.8,176,57.15,4,2
"745","Somchair","Tetrachloromethane",0.162903225806452,0.025,0.25,0.25,6,4
"746","Somchair","Total coliforms",53.0029342105263,0,1300,3.5,4,4
"747","Somchair","Total dissolved phosphorus",0.05728,0.008,0.199,0.044,5,3
"748","Somchair","Total dissolved salts",446.970198675497,0,929,439,2,6
"749","Somchair","Total extractable matter",1.18090909090909,0.12,6,0.19,4,4
"750","Somchair","Total hardness",159.284891783784,12.3,276.56,145.5,5,6
"751","Somchair","Total nitrogen",2.41975897435897,0.766,5.78,2.33,4,4
"752","Somchair","Total organic carbon",8.88071428571429,4.21,33.4,6.71,1,1
"753","Somchair","Total phosphorus",0.103744160583942,0,0.979,0.0675,6,5
"754","Somchair","Trifluralin",0.1,0.1,0.1,0.1,1,1
"755","Somchair","Water temperature",13.5934628975265,0,29,13,8,7
"756","Somchair","Zinc",48.8721739130435,0,639,31,3,5
"757","Tansanee","Aldrin",0.009,0.009,0.009,0.009,8,8
"758","Tansanee","Ammonium",1.37028787878788,0.01,14.869,0.3245,2,1
"759","Tansanee","Anionic active surfactants",0.040614696969697,0,0.273,0,8,8
"760","Tansanee","Anthracene",0.002,0,0.004,0.002,8,8
"761","Tansanee","Arsenic",4.26709090909091,0,17.138,3.048,1,1
"762","Tansanee","Atrazine",0.00217391304347826,0,0.05,0,9,9
"763","Tansanee","Benzo(a)anthracene",0.0035,0.002,0.005,0.0035,3,2
"764","Tansanee","Benzo(a)pyrene",0.002,0.002,0.002,0.002,3,3
"765","Tansanee","Benzo(b)fluoranthene",0.0021,0.002,0.0022,0.0021,4,4
"766","Tansanee","Benzo(g,h,i)perylene",0.002,0.002,0.002,0.002,6,6
"767","Tansanee","Benzo(k)fluoranthene",0.0021,0.002,0.0022,0.0021,3,3
"768","Tansanee","Bicarbonates",253.922356321839,81.9,382.5,245.2,1,2
"769","Tansanee","Biochemical Oxygen",5.4062967032967,0,74.71,3.37,2,1
"770","Tansanee","Cadmium",0.321428571428571,0.25,0.75,0.25,9,9
"771","Tansanee","Calcium",85.5377857142857,24.85,121.8,88.93,1,2
"772","Tansanee","Chemical Oxygen Demand (Cr)",59.2528229166667,5,431.09,50.61,1,1
"773","Tansanee","Chemical Oxygen Demand (Mn)",6.87947368421053,0,28.54,5.94,3,3
"774","Tansanee","Chlorides",199.517,85.8,341,191.861,1,2
"775","Tansanee","Chromium",1.62384615384615,0.5,4.81,1,9,9
"776","Tansanee","Copper",6.36823529411765,1.5,13.43,6.27,9,10
"777","Tansanee","Dieldrin",0.008,0.008,0.008,0.008,8,8
"778","Tansanee","Dissolved organic carbon",3.75166666666667,2.78,5.63,3.63,4,3
"779","Tansanee","Dissolved oxygen",8.89371134020618,2.72,15.96,8.92,5,1
"780","Tansanee","Dissolved silicates",5.20618181818182,0.424,16.154,4.99,4,4
"781","Tansanee","Endrin",0.0365,0.0365,0.0365,0.0365,8,8
"782","Tansanee","Fluoranthene",0.0045,0.003,0.006,0.0045,3,3
"783","Tansanee","gamma-Hexachlorocyclohexane",0.000833333333333333,0,0.02,0,8,8
"784","Tansanee","Indeno(1,2,3-c,d)pyrene",0,0,0,0,7,7
"785","Tansanee","Inorganic nitrogen",4.82091304347826,0.215,21.063,1.956,1,1
"786","Tansanee","Iron",0.184375,0,0.63,0.15,10,9
"787","Tansanee","Lead",2.12142857142857,0,5.49,1.5,9,10
"788","Tansanee","Macrozoobenthos",2.2925,2.14,2.43,2.3,4,8
"789","Tansanee","Magnesium",20.7700952380952,6.912,63.23,18.805,3,5
"790","Tansanee","Manganese",0.113737704918033,0,0.595,0.06,9,10
"791","Tansanee","Mercury",0.01175,0,0.032,0.0075,10,10
"792","Tansanee","Naphthalene",0.002,0.002,0.002,0.002,8,8
"793","Tansanee","Nickel",3.98888888888889,3.5,7.9,3.5,6,10
"794","Tansanee","Nitrates",2.73909160305343,0.133,17.3,2.162,1,1
"795","Tansanee","Nitrites",0.134492424242424,0,2.052,0.078,1,1
"796","Tansanee","Orthophosphate-phosphorus",0.0841274809160305,0,0.305,0.082,3,8
"797","Tansanee","Oxygen saturation",86.9356701030928,35.01,199.75,81.06,3,1
"798","Tansanee","p,p-DDT",0,0,0,0,9,9
"799","Tansanee","Petroleum hydrocarbons",0.179871428571429,0,0.6171,0.13,7,8
"800","Tansanee","Phenanthrene",0.003,0.003,0.003,0.003,8,8
"801","Tansanee","Potassium",7.714,7.03,8.96,7.54,1,6
"802","Tansanee","Simazine",0.05,0.05,0.05,0.05,8,8
"803","Tansanee","Sodium",233.28,195.73,290.9,235.4,1,1
"804","Tansanee","Sulphates",103.722093023256,59.34,145.2,104.656,1,4
"805","Tansanee","Total dissolved salts",733.912441860465,455.2,1053,731,1,3
"806","Tansanee","Total hardness",266.734028571429,159.696,378.378,265.59,1,2
"807","Tansanee","Total nitrogen",6.76949019607843,1.908,22.52,3.516,1,1
"808","Tansanee","Total organic carbon",4.17147058823529,2.73,10.6,3.73,7,4
"809","Tansanee","Total phosphorus",0.20049465648855,0.039,0.424,0.188,2,8
"810","Tansanee","Water temperature",14.2460317460317,0,34,14.5,2,2
"811","Tansanee","Zinc",29.9666666666667,3,154,25,8,9
