Country,Year,fertility,life,pop_growth,population,child_mortality,child_mortality_rate,gdp,gdp_growth,region,long,lat
Kenya,1964,8.103,48.841,#NAME?,9200107,170.6,0.1706,1922,#NAME?,Sub-Saharan Africa,0.806,38.166
Kenya,1965,8.119,49.409,0.0331,9504635,165.8,0.1658,1952,0.015608741,Sub-Saharan Africa,0.806,38.166
Kenya,1966,8.126,49.962,0.033435,9822419,161.8,0.1618,2114,0.082991803,Sub-Saharan Africa,0.806,38.166
Kenya,1967,8.125,50.513,0.033796,10154382,158.3,0.1583,2133,0.008987701,Sub-Saharan Africa,0.806,38.166
Kenya,1968,8.117,51.073,0.034245,10502123,154.7,0.1547,2064,-0.032348805,Sub-Saharan Africa,0.806,38.166
Kenya,1969,8.103,51.641,0.034798,10867576,151.1,0.1511,2124,0.029069767,Sub-Saharan Africa,0.806,38.166
Kenya,1970,8.081,52.217,0.035403,11252318,147.4,0.1474,1948,-0.082862524,Sub-Saharan Africa,0.806,38.166
Kenya,1971,8.051,52.794,0.035993,11657321,143.8,0.1438,2002,0.027720739,Sub-Saharan Africa,0.806,38.166
Kenya,1972,8.012,53.364,0.036515,12082989,140.1,0.1401,2029,0.013486513,Sub-Saharan Africa,0.806,38.166
Kenya,1973,7.963,53.923,0.036964,12529622,136.3,0.1363,2059,0.014785609,Sub-Saharan Africa,0.806,38.166
Kenya,1974,7.905,54.468,0.037324,12997274,132.3,0.1323,2082,0.011170471,Sub-Saharan Africa,0.806,38.166
Kenya,1975,7.84,55.01,0.037611,13486116,128.1,0.1281,2000,-0.039385207,Sub-Saharan Africa,0.806,38.166
Kenya,1976,7.769,55.561,0.037807,13995982,123.8,0.1238,2004,0.002,Sub-Saharan Africa,0.806,38.166
Kenya,1977,7.695,56.124,0.037969,14527391,119.6,0.1196,2109,0.05239521,Sub-Saharan Africa,0.806,38.166
Kenya,1978,7.618,56.698,0.038171,15081923,115.2,0.1152,2214,0.049786629,Sub-Saharan Africa,0.806,38.166
Kenya,1979,7.538,57.268,0.038435,15661593,110.9,0.1109,2212,-0.000903342,Sub-Saharan Africa,0.806,38.166
Kenya,1980,7.455,57.818,0.038691,16267558,107.3,0.1073,2249,0.016726944,Sub-Saharan Africa,0.806,38.166
Kenya,1981,7.366,58.324,0.038875,16899958,103.7,0.1037,2246,-0.001333926,Sub-Saharan Africa,0.806,38.166
Kenya,1982,7.27,58.765,0.038906,17557466,100.4,0.1004,2242,-0.001780944,Sub-Saharan Africa,0.806,38.166
Kenya,1983,7.165,59.122,0.038751,18237830,97.5,0.0975,2188,-0.024085638,Sub-Saharan Africa,0.806,38.166
Kenya,1984,7.049,59.383,0.038389,18937969,95.4,0.0954,2144,-0.020109689,Sub-Saharan Africa,0.806,38.166
Kenya,1985,6.918,59.546,0.037872,19655192,94.1,0.0941,2155,0.005130597,Sub-Saharan Africa,0.806,38.166
Kenya,1986,6.769,59.617,0.037268,20387701,93.4,0.0934,2226,0.032946636,Sub-Saharan Africa,0.806,38.166
Kenya,1987,6.602,59.609,0.036625,21134404,93.5,0.0935,2275,0.022012579,Sub-Saharan Africa,0.806,38.166
Kenya,1988,6.422,59.529,0.035942,21894026,94.4,0.0944,2332,0.025054945,Sub-Saharan Africa,0.806,38.166
Kenya,1989,6.231,59.374,0.035234,22665447,95.8,0.0958,2359,0.011578045,Sub-Saharan Africa,0.806,38.166
Kenya,1990,6.037,59.119,0.03449,23447177,97.7,0.0977,2376,0.007206443,Sub-Saharan Africa,0.806,38.166
Kenya,1991,5.847,58.73,0.033818,24240108,99.8,0.0998,2332,-0.018518519,Sub-Saharan Africa,0.806,38.166
Kenya,1992,5.668,58.199,0.033095,25042330,102.1,0.1021,2239,-0.039879931,Sub-Saharan Africa,0.806,38.166
Kenya,1993,5.506,57.539,0.03211,25846436,104.1,0.1041,2177,-0.027690933,Sub-Saharan Africa,0.806,38.166
Kenya,1994,5.366,56.783,0.030815,26642887,105.8,0.1058,2168,-0.00413413,Sub-Saharan Africa,0.806,38.166
Kenya,1995,5.251,55.969,0.029382,27425720,106.9,0.1069,2199,0.014298893,Sub-Saharan Africa,0.806,38.166
Kenya,1996,5.165,55.144,0.027926,28191597,107.4,0.1074,2227,0.01273306,Sub-Saharan Africa,0.806,38.166
Kenya,1997,5.102,54.365,0.026717,28944780,107.1,0.1071,2179,-0.02155366,Sub-Saharan Africa,0.806,38.166
Kenya,1998,5.059,53.692,0.025968,29696410,106.2,0.1062,2194,0.006883892,Sub-Saharan Africa,0.806,38.166
Kenya,1999,5.03,53.173,0.025786,30462154,104.7,0.1047,2187,-0.00319052,Sub-Saharan Africa,0.806,38.166
Kenya,2000,5.012,52.864,0.025985,31253701,102.5,0.1025,2143,-0.020118884,Sub-Saharan Africa,0.806,38.166
Kenya,2001,5.001,52.802,0.026316,32076186,99.7,0.0997,2166,0.010732618,Sub-Saharan Africa,0.806,38.166
Kenya,2002,4.99,52.98,0.026552,32927864,96.4,0.0964,2120,-0.021237304,Sub-Saharan Africa,0.806,38.166
Kenya,2003,4.976,53.374,0.026647,33805301,92.7,0.0927,2124,0.001886792,Sub-Saharan Africa,0.806,38.166
Kenya,2004,4.955,53.966,0.026531,34702176,88.8,0.0888,2173,0.02306968,Sub-Saharan Africa,0.806,38.166
Kenya,2005,4.923,54.73,0.026292,35614576,84.5,0.0845,2240,0.03083295,Sub-Saharan Africa,0.806,38.166
Kenya,2006,4.879,55.635,0.026011,36540948,80.4,0.0804,2319,0.035267857,Sub-Saharan Africa,0.806,38.166
Kenya,2007,4.824,56.627,0.025842,37485246,76.4,0.0764,2416,0.041828374,Sub-Saharan Africa,0.806,38.166
Kenya,2008,4.761,57.648,0.025881,38455418,71,0.071,2358,-0.024006623,Sub-Saharan Africa,0.806,38.166
Kenya,2009,4.691,58.649,0.02618,39462188,67.2,0.0672,2371,0.005513147,Sub-Saharan Africa,0.806,38.166
Kenya,2010,4.616,59.58,0.02662,40512682,63.6,0.0636,2503,0.055672712,Sub-Saharan Africa,0.806,38.166
Kenya,2011,4.538,60.403,0.027079,41609728,59.8,0.0598,2585,0.032760687,Sub-Saharan Africa,0.806,38.166
Kenya,2012,4.459,61.115,0.02739,42749418,57.1,0.0571,2631,0.017794971,Sub-Saharan Africa,0.806,38.166
Kenya,2013,4.382,61.716,0.027469,43923719,54.5,0.0545,2706,0.028506271,Sub-Saharan Africa,0.806,38.166
Kiribati,1964,7.201,48.716,#NAME?,36801,173.5,0.1735,2639,#NAME?,East Asia & Pacific,2.048,-158.59
Kiribati,1965,7.221,49.167,0.029727,37895,167,0.167,2716,0.029177719,East Asia & Pacific,2.048,-158.59
Kiribati,1966,7.165,49.618,0.031033,39071,160.7,0.1607,2796,0.029455081,East Asia & Pacific,2.048,-158.59
Kiribati,1967,7.013,50.069,0.031814,40314,154.8,0.1548,2877,0.028969957,East Asia & Pacific,2.048,-158.59
Kiribati,1968,6.763,50.521,0.031255,41574,149.5,0.1495,2961,0.02919708,East Asia & Pacific,2.048,-158.59
Kiribati,1969,6.431,50.971,0.029057,42782,144.4,0.1444,3047,0.029044242,East Asia & Pacific,2.048,-158.59
Kiribati,1970,6.051,51.422,0.025922,43891,140,0.14,3136,0.029209058,East Asia & Pacific,2.048,-158.59
Kiribati,1971,5.674,51.873,0.022556,44881,136,0.136,2998,-0.044005102,East Asia & Pacific,2.048,-158.59
Kiribati,1972,5.346,52.324,0.019964,45777,132.5,0.1325,3295,0.099066044,East Asia & Pacific,2.048,-158.59
Kiribati,1973,5.103,52.775,0.018612,46629,129.8,0.1298,3913,0.187556904,East Asia & Pacific,2.048,-158.59
Kiribati,1974,4.957,53.226,0.019001,47515,127.7,0.1277,5582,0.426526961,East Asia & Pacific,2.048,-158.59
Kiribati,1975,4.904,53.675,0.020541,48491,126,0.126,5764,0.032604801,East Asia & Pacific,2.048,-158.59
Kiribati,1976,4.925,54.121,0.022313,49573,124.8,0.1248,4131,-0.283310201,East Asia & Pacific,2.048,-158.59
Kiribati,1977,4.978,54.563,0.023743,50750,124,0.124,3850,-0.068022271,East Asia & Pacific,2.048,-158.59
Kiribati,1978,5.029,55.003,0.024926,52015,123.3,0.1233,3798,-0.013506494,East Asia & Pacific,2.048,-158.59
Kiribati,1979,5.064,55.444,0.025666,53350,122.9,0.1229,3275,-0.137704055,East Asia & Pacific,2.048,-158.59
Kiribati,1980,5.073,55.894,0.026092,54742,122.3,0.1223,1774,-0.458320611,East Asia & Pacific,2.048,-158.59
Kiribati,1981,5.053,56.364,0.026269,56180,121.7,0.1217,1669,-0.059188275,East Asia & Pacific,2.048,-158.59
Kiribati,1982,5.015,56.858,0.026486,57668,120.7,0.1207,1792,0.073696824,East Asia & Pacific,2.048,-158.59
Kiribati,1983,4.967,57.375,0.026965,59223,119.3,0.1193,1574,-0.121651786,East Asia & Pacific,2.048,-158.59
Kiribati,1984,4.912,57.908,0.027827,60871,117.4,0.1174,1651,0.048919949,East Asia & Pacific,2.048,-158.59
Kiribati,1985,4.855,58.442,0.028733,62620,114.9,0.1149,1531,-0.072683222,East Asia & Pacific,2.048,-158.59
Kiribati,1986,4.799,58.959,0.029879,64491,111.9,0.1119,1510,-0.013716525,East Asia & Pacific,2.048,-158.59
Kiribati,1987,4.748,59.444,0.030485,66457,108.3,0.1083,1421,-0.058940397,East Asia & Pacific,2.048,-158.59
Kiribati,1988,4.704,59.89,0.029478,68416,104.3,0.1043,1633,0.149190711,East Asia & Pacific,2.048,-158.59
Kiribati,1989,4.666,60.295,0.026646,70239,100.1,0.1001,1455,-0.109001837,East Asia & Pacific,2.048,-158.59
Kiribati,1990,4.632,60.67,0.022722,71835,96,0.096,1453,-0.00137457,East Asia & Pacific,2.048,-158.59
Kiribati,1991,4.601,61.03,0.018487,73163,92.2,0.0922,1365,-0.06056435,East Asia & Pacific,2.048,-158.59
Kiribati,1992,4.568,61.394,0.015035,74263,89,0.089,1388,0.016849817,East Asia & Pacific,2.048,-158.59
Kiribati,1993,4.527,61.775,0.012981,75227,86.2,0.0862,1418,0.021613833,East Asia & Pacific,2.048,-158.59
Kiribati,1994,4.476,62.176,0.012775,76188,83.8,0.0838,1468,0.035260931,East Asia & Pacific,2.048,-158.59
Kiribati,1995,4.412,62.597,0.013913,77248,81.6,0.0816,1434,-0.023160763,East Asia & Pacific,2.048,-158.59
Kiribati,1996,4.331,63.028,0.015314,78431,79.4,0.0794,1500,0.046025105,East Asia & Pacific,2.048,-158.59
Kiribati,1997,4.235,63.455,0.016346,79713,77.3,0.0773,1559,0.039333333,East Asia & Pacific,2.048,-158.59
Kiribati,1998,4.126,63.87,0.017212,81085,75.1,0.0751,1702,0.091725465,East Asia & Pacific,2.048,-158.59
Kiribati,1999,4.006,64.266,0.017747,82524,72.8,0.0728,1676,-0.015276146,East Asia & Pacific,2.048,-158.59
Kiribati,2000,3.881,64.642,0.018007,84010,70.6,0.0706,1804,0.076372315,East Asia & Pacific,2.048,-158.59
Kiribati,2001,3.754,64.999,0.018331,85550,68.5,0.0685,1785,-0.010532151,East Asia & Pacific,2.048,-158.59
Kiribati,2002,3.631,65.341,0.018667,87147,66.9,0.0669,1763,-0.01232493,East Asia & Pacific,2.048,-158.59
Kiribati,2003,3.516,65.674,0.018693,88776,65.7,0.0657,1801,0.021554169,East Asia & Pacific,2.048,-158.59
Kiribati,2004,3.413,66.001,0.018271,90398,65.1,0.0651,1826,0.013881177,East Asia & Pacific,2.048,-158.59
Kiribati,2005,3.324,66.325,0.017589,91988,64.8,0.0648,1792,-0.018619934,East Asia & Pacific,2.048,-158.59
Kiribati,2006,3.249,66.647,0.016807,93534,64.8,0.0648,1683,-0.060825893,East Asia & Pacific,2.048,-158.59
Kiribati,2007,3.186,66.97,0.016133,95043,64.8,0.0648,1782,0.058823529,East Asia & Pacific,2.048,-158.59
Kiribati,2008,3.133,67.294,0.015667,96532,64.5,0.0645,1803,0.011784512,East Asia & Pacific,2.048,-158.59
Kiribati,2009,3.087,67.619,0.015487,98027,63.9,0.0639,1765,-0.021075984,East Asia & Pacific,2.048,-158.59
Kiribati,2010,3.048,67.945,0.015496,99546,62.9,0.0629,1729,-0.020396601,East Asia & Pacific,2.048,-158.59
Kiribati,2011,3.014,68.269,0.015541,101093,61.7,0.0617,1750,0.012145749,East Asia & Pacific,2.048,-158.59
Kiribati,2012,2.982,68.59,0.015501,102660,60.4,0.0604,1772,0.012571429,East Asia & Pacific,2.048,-158.59
Kiribati,2013,2.952,68.905,0.015498,104251,58.9,0.0589,1796,0.013544018,East Asia & Pacific,2.048,-158.59
"Korea, Dem. Rep.",1964,4.022,53.335,#NAME?,12011509,,0,,#NAME?,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1965,4.064,54.264,0.025961,12323345,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1966,4.159,55.356,0.028289,12671954,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1967,4.262,56.506,0.029715,13048499,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1968,4.336,57.625,0.030342,13444411,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1969,4.364,58.681,0.029963,13847248,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1970,4.327,59.656,0.028852,14246772,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1971,4.214,60.549,0.027793,14642731,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1972,4.038,61.379,0.026757,15034521,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1973,3.816,62.161,0.025061,15411302,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1974,3.564,62.896,0.02262,15759909,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1975,3.307,63.579,0.019808,16072089,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1976,3.075,64.206,0.016754,16341363,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1977,2.889,64.776,0.014162,16572788,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1978,2.761,65.294,0.012749,16784068,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1979,2.693,65.762,0.01288,17000252,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1980,2.676,66.186,0.014064,17239340,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1981,2.687,66.571,0.015609,17508435,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1982,2.698,66.924,0.016783,17802273,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1983,2.69,67.255,0.01737,18111491,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1984,2.654,67.569,0.0171,18421195,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1985,2.593,67.9,0.016269,18720888,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1986,2.515,68.284,0.015254,19006458,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1987,2.438,68.719,0.014517,19282372,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1988,2.374,69.177,0.014225,19556657,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1989,2.325,69.611,0.014545,19841107,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1990,2.289,69.896,0.015226,20143212,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1991,2.262,69.879,0.016034,20466180,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1992,2.235,69.492,0.016518,20804249,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1993,2.202,68.742,0.016381,21145052,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1994,2.163,67.698,0.015434,21471407,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1995,2.121,66.537,0.013948,21770898,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1996,2.079,65.495,0.01231,22038893,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1997,2.042,64.772,0.010882,22278723,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1998,2.015,64.493,0.00974,22495715,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",1999,1.999,64.684,0.009022,22698674,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2000,1.991,65.271,0.008609,22894095,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2001,1.992,66.1,0.00827,23083419,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2002,1.996,66.953,0.007848,23264576,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2003,2,67.663,0.007392,23436550,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2004,2.004,68.166,0.006862,23597383,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2005,2.005,68.454,0.006296,23745941,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2006,2.006,68.574,0.005749,23882465,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2007,2.005,68.639,0.005282,24008606,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2008,2.005,68.738,0.004903,24126329,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2009,2.004,68.895,0.004636,24238179,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2010,2.003,69.118,0.004458,24346229,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2011,2,69.399,0.004315,24451285,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2012,1.995,69.701,0.004187,24553672,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Dem. Rep.",2013,1.988,69.999,0.004101,24654358,,0,,#DIV/0!,East Asia & Pacific,39.767,126.389
"Korea, Rep.",1964,5.357,56,#NAME?,27772698,,0,,#NAME?,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1965,5.157,56.799,0.022412,28395140,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1966,4.987,57.634,0.021627,29009251,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1967,4.845,58.504,0.020723,29610399,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1968,4.725,59.398,0.020203,30208614,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1969,4.624,60.299,0.02013,30816726,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1970,4.527,61.171,0.020323,31443029,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1971,4.414,61.974,0.020717,32094421,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1972,4.27,62.683,0.020944,32766592,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1973,4.088,63.288,0.020642,33442949,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1974,3.867,63.788,0.019645,34099932,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1975,3.618,64.201,0.018228,34721507,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1976,3.358,64.555,0.016642,35299344,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1977,3.107,64.892,0.015341,35840876,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1978,2.881,65.248,0.014618,36364813,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1979,2.686,65.641,0.014667,36898192,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1980,2.521,66.087,0.015213,37459530,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1981,2.378,66.591,0.015886,38054603,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1982,2.243,67.137,0.016282,38674216,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1983,2.11,67.711,0.016273,39303579,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1984,1.979,68.304,0.015709,39920981,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1985,1.856,68.906,0.014753,40509932,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1986,1.752,69.507,0.013747,41066824,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1987,1.674,70.096,0.012845,41594331,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1988,1.628,70.666,0.011914,42089874,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1989,1.61,71.209,0.01098,42552039,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1990,1.614,71.721,0.010066,42980365,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1991,1.631,72.2,0.009125,43372546,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1992,1.65,72.65,0.008225,43729283,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1993,1.659,73.081,0.0075,44057249,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1994,1.654,73.498,0.007004,44365820,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1995,1.632,73.91,0.006679,44662143,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1996,1.59,74.323,0.006437,44949627,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1997,1.537,74.746,0.006188,45227776,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1998,1.476,75.182,0.005913,45495222,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",1999,1.413,75.637,0.005578,45749004,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2000,1.352,76.114,0.005216,45987624,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2001,1.298,76.619,0.004848,46210554,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2002,1.254,77.145,0.004551,46420867,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2003,1.221,77.683,0.004394,46624837,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2004,1.201,78.223,0.004415,46830699,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2005,1.195,78.749,0.004557,47044126,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2006,1.2,79.245,0.004753,47267733,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2007,1.212,79.7,0.0049,47499360,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2008,1.228,80.106,0.004939,47733951,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2009,1.247,80.463,0.004818,47963923,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2010,1.266,80.772,0.00458,48183584,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2011,1.285,81.045,0.004312,48391343,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2012,1.303,81.294,0.004071,48588326,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
"Korea, Rep.",2013,1.321,81.535,0.003837,48774767,,0,,#DIV/0!,East Asia & Pacific,36.338,128.16
Kuwait,1964,7.381,62.781,#NAME?,433288,109.1,0.1091,29279,#NAME?,Middle East & North Africa,29.3169,47.4272
Kuwait,1965,7.407,63.364,0.117513,484205,101.1,0.1011,32427,0.107517333,Middle East & North Africa,29.3169,47.4272
Kuwait,1966,7.419,63.915,0.106345,535698,93.7,0.0937,35912,0.107472168,Middle East & North Africa,29.3169,47.4272
Kuwait,1967,7.413,64.438,0.097953,588171,87,0.087,39772,0.107484963,Middle East & North Africa,29.3169,47.4272
Kuwait,1968,7.383,64.934,0.090999,641694,81.1,0.0811,44047,0.10748768,Middle East & North Africa,29.3169,47.4272
Kuwait,1969,7.327,65.406,0.08558,696610,75.8,0.0758,48781,0.107476105,Middle East & North Africa,29.3169,47.4272
Kuwait,1970,7.241,65.857,0.081153,753142,70.9,0.0709,54023,0.107459872,Middle East & North Africa,29.3169,47.4272
Kuwait,1971,7.124,66.285,0.07707,811187,66.5,0.0665,63583,0.176961664,Middle East & North Africa,29.3169,47.4272
Kuwait,1972,6.978,66.692,0.073052,870446,62.3,0.0623,62371,-0.019061699,Middle East & North Africa,29.3169,47.4272
Kuwait,1973,6.809,67.08,0.069273,930744,58.4,0.0584,59388,-0.047826714,Middle East & North Africa,29.3169,47.4272
Kuwait,1974,6.622,67.451,0.06569,991885,54.8,0.0548,115159,0.93909544,Middle East & North Africa,29.3169,47.4272
Kuwait,1975,6.427,67.808,0.062374,1053753,51.4,0.0514,91796,-0.202876024,Middle East & North Africa,29.3169,47.4272
Kuwait,1976,6.234,68.155,0.05915,1116083,48.2,0.0482,92442,0.007037344,Middle East & North Africa,29.3169,47.4272
Kuwait,1977,6.05,68.495,0.05631,1178930,45.1,0.0451,87987,-0.04819238,Middle East & North Africa,29.3169,47.4272
Kuwait,1978,5.874,68.827,0.054237,1242872,42.1,0.0421,81146,-0.077750122,Middle East & North Africa,29.3169,47.4272
Kuwait,1979,5.703,69.154,0.052979,1308718,39.1,0.0391,109863,0.353892983,Middle East & North Africa,29.3169,47.4272
Kuwait,1980,5.524,69.477,0.052146,1376963,36.1,0.0361,108146,-0.015628556,Middle East & North Africa,29.3169,47.4272
Kuwait,1981,5.319,69.796,0.049919,1445699,33.2,0.0332,85525,-0.209170936,Middle East & North Africa,29.3169,47.4272
Kuwait,1982,5.075,70.109,0.047253,1514013,30.2,0.0302,67708,-0.208325051,Middle East & North Africa,29.3169,47.4272
Kuwait,1983,4.786,70.413,0.046431,1584310,27.4,0.0274,65168,-0.037514031,Middle East & North Africa,29.3169,47.4272
Kuwait,1984,4.456,70.705,0.04775,1659961,25,0.025,63619,-0.023769335,Middle East & North Africa,29.3169,47.4272
Kuwait,1985,4.092,70.983,0.049472,1742083,23.1,0.0231,58143,-0.086074915,Middle East & North Africa,29.3169,47.4272
Kuwait,1986,3.704,71.243,0.053807,1835819,21.7,0.0217,42858,-0.262886332,Middle East & North Africa,29.3169,47.4272
